outer_id,gene,max_abs_coef,sign_by_class
21,ZNF460,0.036320557467039626,"[0, -1, 0]"
21,CXXC4,0.035791955041800334,"[0, 1, 0]"
21,KIAA1614,0.03563596655782029,"[0, -1, 0]"
21,RAPGEF6,0.034961634980810535,"[0, 1, 0]"
21,PARP3,0.03465899233822777,"[0, 0, -1]"
21,SEMA3D,0.03405916499533731,"[1, 0, 0]"
21,HMGN2P9,0.03394239353547279,"[0, 1, 0]"
21,PHKA1,0.0336070801998676,"[-1, 0, 0]"
21,TADA3,0.033513030779784465,"[0, 0, -1]"
21,SF3B1,0.031533275117441834,"[0, 0, -1]"
21,C5orf42,0.03098747406120942,"[0, 1, 0]"
21,CRYL1,0.030608801200029387,"[1, 0, 0]"
21,MRAS,0.030267702859216615,"[0, 0, 1]"
21,CCBL2,0.029842695736007556,"[0, 0, -1]"
21,RIPK4,0.029806946458175124,"[0, 0, 1]"
21,SESN1,0.02955110505815876,"[0, 0, -1]"
21,CPS1,0.02862328157519138,"[0, 1, 0]"
21,KRT12,0.028140594642656388,"[0, 0, -1]"
21,COX4I1,0.027862861331012127,"[0, 0, 1]"
21,HEBP2,0.02760381626150607,"[0, 0, 1]"
21,DAD1,0.026533395259334586,"[0, 1, 0]"
21,GSG1,0.026515662104478272,"[1, 0, 0]"
21,RPS5,0.026221792654511505,"[-1, 0, 0]"
21,DZANK1,0.025793990461884762,"[0, 0, -1]"
21,PAX3,0.02575111685600151,"[0, 1, 0]"
21,CDH13,0.025115535720090253,"[0, -1, 0]"
21,TRIP13,0.023756316953358378,"[-1, 0, 0]"
21,PLEKHH3,0.022287509577477545,"[1, 0, 0]"
21,NEUROG3,0.022084689916649487,"[0, -1, 0]"
21,LOC101927550,0.02188160240677678,"[0, -1, 0]"
21,CACNB3,0.020929172391204485,"[-1, 0, 0]"
21,RWDD1,0.018785915438215322,"[0, 0, 1]"
21,JMJD7,0.018266086188155513,"[1, 0, 0]"
21,CST8,0.017988872780964005,"[0, -1, 0]"
21,NDST3,0.017532578566340853,"[0, 0, 1]"
21,MS4A3,0.017525563066417792,"[1, 0, 0]"
21,FNTA,0.017093260922412725,"[0, -1, 1]"
21,GNG4,0.016963805828587676,"[-1, 0, 0]"
21,UBE4B,0.016317458800238358,"[0, 1, 0]"
21,NR4A3,0.016254747940344347,"[1, 0, 0]"
21,NKX2-8,0.015525191660026916,"[-1, 0, 0]"
21,STK3,0.015482022901579164,"[0, 0, 1]"
21,C11orf63,0.01542382097577381,"[1, 0, 0]"
21,RABGAP1,0.015397355502725307,"[1, 0, 0]"
21,CDC14B,0.015028042577129492,"[1, 0, 0]"
21,MBD5,0.01490509338863298,"[0, 1, 0]"
21,TNFRSF10C,0.014490997391457407,"[1, 0, 0]"
21,LARP4,0.01446484266618343,"[-1, 0, 0]"
21,SIDT2,0.01445489277042617,"[1, 0, 0]"
21,AKAP9,0.013856085016777493,"[1, 0, 0]"
21,GP9,0.013192729808836585,"[0, -1, 0]"
21,SUV39H2,0.013122247909243797,"[-1, 0, 0]"
21,LYPLA2,0.012108564370113732,"[1, 0, 0]"
21,PHF20,0.011830979777438898,"[1, 0, 0]"
21,PITX2,0.011121302514845775,"[0, 1, 0]"
21,CXCL8,0.009905857801774082,"[0, -1, 0]"
21,FGF13,0.009347762143782122,"[-1, 0, 0]"
21,QSER1,0.009301732749862547,"[-1, 0, 0]"
21,ZNF609,0.00895684984286755,"[0, 1, 0]"
21,CRTC3,0.008916409095057103,"[0, 0, -1]"
21,RASSF8,0.00859265350528627,"[0, 1, 0]"
21,FCAR,0.00852394934201822,"[-1, 0, 0]"
21,MED20,0.008521945418218912,"[1, 0, 0]"
21,TSHR,0.008513028193484063,"[-1, 0, 0]"
21,KLK11,0.00820426803575167,"[0, -1, 0]"
21,TCAP,0.007689316670050449,"[-1, 0, 0]"
21,AC007967.3,0.007073846822465294,"[0, -1, 0]"
21,BZRAP1,0.006983153821745887,"[0, 0, -1]"
21,C22orf46,0.006761400254045287,"[1, 0, 0]"
21,RPS3A,0.006197506129110799,"[0, 0, -1]"
21,MRPL20,0.006116086141061858,"[0, -1, 0]"
21,OGFOD2,0.006053549523198346,"[0, 1, 0]"
21,CDSN,0.0059637617541331974,"[0, 0, 1]"
21,MC5R,0.005317909898564201,"[0, 0, -1]"
21,KRT6A,0.004072312506746776,"[0, -1, 0]"
21,ACO1,0.0038854224712345257,"[0, -1, 0]"
21,GABRA4,0.003813752922333465,"[0, -1, 0]"
21,ERH,0.0033002857360793217,"[0, -1, 0]"
21,HLA-DRB4,0.0032423091424556316,"[0, 1, 0]"
21,SH3PXD2A,0.0025986960380780548,"[0, -1, 0]"
21,ACVR1B,0.001802558889944926,"[1, 0, 0]"
21,NBPF1,0.0012751496002485025,"[1, 0, 0]"
21,CASC5,0.000705475772772112,"[1, 0, 0]"
21,BCMO1,0.0002544140661461348,"[0, -1, 0]"
21,PDE6A,0.00021787786806573244,"[0, -1, 0]"
21,PSG9,0.00012836916225276117,"[0, -1, 0]"
22,NBEAL1,1.7959078548945335,"[-1, 1, -1]"
22,SEPT2,1.7446472161882602,"[1, -1, 0]"
22,RPL9,1.7427920218061779,"[0, 1, -1]"
22,ABCF1,1.386227612900484,"[0, -1, 1]"
22,CBX3,1.1238854361324861,"[-1, 1, 1]"
22,SPAG7,1.0189407722818586,"[1, 0, -1]"
22,PRPF8,0.9880477290566696,"[0, 1, -1]"
22,RPS24,0.9146328540877697,"[-1, 1, -1]"
22,RPL35,0.8967585758527673,"[0, 0, 1]"
22,RPL11,0.8937915431103476,"[1, -1, 0]"
22,HNRNPK,0.8683393798767035,"[1, 0, -1]"
22,SRP14,0.8567898875467732,"[0, 0, -1]"
22,RPL37,0.8467604117293694,"[0, -1, 1]"
22,STAT1,0.8432358584202455,"[-1, 1, 1]"
22,RPS27A,0.7705675572509276,"[1, -1, 0]"
22,RPL27,0.7101828287404193,"[0, 1, -1]"
22,FAU,0.6944875224088781,"[0, 0, 1]"
22,GATC,0.6700463166814907,"[-1, 1, 1]"
22,KAT7,0.6654869528298708,"[1, -1, 1]"
22,JTB,0.6634997238102118,"[-1, 1, -1]"
22,RPS5,0.6566380680704431,"[-1, 1, 0]"
22,SLC22A8,0.6244838257318954,"[0, -1, 1]"
22,RPL10A,0.6204676036951874,"[-1, 1, 0]"
22,RPL4,0.6110463102197473,"[0, -1, 1]"
22,KARS,0.5781720089129034,"[0, -1, 1]"
22,ATP6V0B,0.566671611992262,"[0, 1, -1]"
22,CTDNEP1,0.5636938213370869,"[1, -1, 0]"
22,ARF1,0.556197551035671,"[-1, 1, -1]"
22,RPL24,0.5427295481420398,"[0, -1, 1]"
22,ERH,0.5424071856966889,"[0, -1, 1]"
22,C18orf32,0.5369015111492191,"[1, -1, 0]"
22,RPL18,0.5249102773927641,"[1, 0, 0]"
22,CANX,0.5237403961967327,"[1, -1, 0]"
22,SAMD4B,0.507028677363994,"[0, 1, -1]"
22,HINT1,0.49096644956393914,"[-1, 1, 0]"
22,RPL34,0.4843527662648808,"[-1, 1, 0]"
22,C1D,0.47583844293177036,"[-1, 1, 0]"
22,PARM1,0.44366331248951957,"[0, 0, 1]"
22,STARD7,0.44068453244145045,"[-1, 0, 1]"
22,EIF3D,0.44034641470438,"[-1, 0, 0]"
22,RNPS1,0.43999276136270954,"[0, 0, 1]"
22,SRF,0.41408712615934734,"[1, 0, 0]"
22,FNTA,0.3966913526723553,"[0, -1, 1]"
22,DDX5,0.38108242397002046,"[0, -1, 1]"
22,AHCYL1,0.36403340175031496,"[1, 0, 0]"
22,TASP1,0.35162731795480817,"[0, 0, -1]"
22,PSMB2,0.34693634385231625,"[0, -1, 1]"
22,RPS7,0.34235689146460146,"[0, -1, 1]"
22,MIR6805,0.34180308594569575,"[-1, 1, 0]"
22,MEP1B,0.3413069728710991,"[0, 0, 1]"
22,SCG2,0.3395193010889133,"[-1, 1, 0]"
22,SESN1,0.33861050940443205,"[0, 0, -1]"
22,ILF2,0.33691039371883796,"[0, -1, 0]"
22,RYR3,0.33663235104553413,"[1, -1, 0]"
22,EEF2,0.33293815148125944,"[1, 0, -1]"
22,MYT1L,0.32705154378969203,"[0, 1, 0]"
22,NPM1,0.3242991405144903,"[0, 0, 1]"
22,TARDBP,0.32298794805233283,"[0, -1, 1]"
22,GAPDH,0.3164849470777699,"[-1, 0, 0]"
22,PTCH2,0.31443357158548624,"[0, -1, 0]"
22,BLOC1S1-RDH5,0.3109014910998895,"[0, -1, 0]"
22,MGAT3,0.30005027775036003,"[0, 1, 0]"
22,ZMIZ2,0.2978049641890402,"[0, 0, -1]"
22,ZNF235,0.28620208692465504,"[0, 0, 1]"
22,CDK2,0.28371558699667565,"[-1, 1, 0]"
22,RTCB,0.2787928615376652,"[1, 0, 0]"
22,CD177,0.27738969469159436,"[1, -1, 0]"
22,BRE,0.27731046516796803,"[0, 1, 0]"
22,DAD1,0.2726963970326548,"[0, 1, -1]"
22,OBSL1,0.26447852606390726,"[0, 1, 0]"
22,AC074212.6,0.26268729228519777,"[0, 0, 1]"
22,ZNF257,0.2612165541828697,"[0, 1, 0]"
22,NSD1,0.25994356686134545,"[0, 0, 1]"
22,TAGLN2,0.25956960398077344,"[-1, 0, 0]"
22,LALBA,0.25493519766453493,"[1, 0, 0]"
22,GDI2,0.2444980503841312,"[-1, 0, 0]"
22,ZXDB,0.24320235852172484,"[0, 1, 0]"
22,CAPNS1,0.23811126658070314,"[0, 1, -1]"
22,TMEM161A,0.23027360830748464,"[-1, 0, 0]"
22,ABCC8,0.22736398700963406,"[1, 0, 0]"
22,LYPLA2,0.22167512930923156,"[1, -1, 0]"
22,NKIRAS2,0.22104940404729573,"[0, 1, 0]"
22,CHRM4,0.2194093704486478,"[-1, 1, 0]"
22,SPANXB1,0.21927911314164467,"[0, 1, 0]"
22,ANKS1B,0.21858124393960368,"[-1, 0, 0]"
22,RHOA,0.21312797679951495,"[1, 0, 1]"
22,HNRNPC,0.21048898390575232,"[0, 1, -1]"
22,RXRA,0.2026915918858526,"[-1, 0, 0]"
22,ALKBH4,0.2025727507340793,"[-1, 0, 0]"
22,RAB8B,0.20256440033487014,"[0, 1, 0]"
22,RPS3A,0.19275448282345886,"[0, 0, -1]"
22,HIST1H3B,0.19178092642987285,"[0, -1, 0]"
22,TTI2,0.1897324678544962,"[0, 1, 0]"
22,KIAA1614,0.1890461493398726,"[0, -1, 0]"
22,PHF14,0.18482649141618324,"[0, -1, 0]"
22,C9orf38,0.1835682237677525,"[-1, 0, 0]"
22,RNASEH2B,0.18265601365443523,"[1, 0, 0]"
22,ZPR1,0.17701480011141138,"[-1, 0, 0]"
22,HNRNPD,0.1763257920732171,"[0, -1, 0]"
22,C11orf58,0.1758322739591084,"[1, 0, -1]"
22,TMEM127,0.17395052074879802,"[1, 0, 0]"
22,NTN1,0.17380452626925055,"[0, -1, 0]"
22,CLCNKA,0.17342760623234274,"[1, 0, 0]"
22,MED20,0.17269538450594984,"[1, 0, 0]"
22,CYP2W1,0.17071799954069575,"[1, 0, 0]"
22,PPP4R4,0.16797637937942647,"[0, -1, 0]"
22,NMT2,0.1608580433843733,"[0, -1, 0]"
22,AKAP7,0.15778812465707867,"[0, 1, 0]"
22,BTN3A1,0.15637640059399013,"[-1, 1, 0]"
22,MAPK8IP3,0.1542191322512729,"[1, 0, 0]"
22,KCNJ2,0.15419969903502986,"[1, 0, 0]"
22,HS3ST1,0.15261776369547703,"[-1, 0, 0]"
22,ELAC2,0.14897678239184559,"[-1, 1, 0]"
22,DFFA,0.14890731073411562,"[0, -1, 0]"
22,STK24,0.14823506272337936,"[0, 0, 1]"
22,ZNF510,0.14730141258323942,"[0, 0, -1]"
22,RASA2,0.1465472499457446,"[0, 0, 1]"
22,NEFL,0.14414281563773126,"[0, 0, -1]"
22,RFC1,0.14248222062728763,"[0, 0, -1]"
22,ZNF274,0.14244530830773136,"[0, 0, 1]"
22,ZIC3,0.14074570354195048,"[0, 0, -1]"
22,LCMT2,0.13972378139947259,"[0, 1, 0]"
22,SLC8A1,0.13653095182363456,"[-1, 0, 0]"
22,ATP6V0A1,0.1348661708682982,"[0, 1, 0]"
22,LOC101929036,0.13486211072554383,"[1, 0, 0]"
22,PSMD4,0.13471827400157638,"[0, 1, -1]"
22,SLC5A1,0.13424359057954358,"[1, -1, 0]"
22,MYH7B,0.1338607568111525,"[-1, 0, 0]"
22,IKZF5,0.1289201174342024,"[0, 0, -1]"
22,PGK2,0.1271124898268002,"[-1, 0, 0]"
22,FZD3,0.12236546065142595,"[0, 0, -1]"
22,RP5-1184F4.5,0.12207118219919028,"[0, 1, 0]"
22,VILL,0.1220522547418833,"[0, 0, -1]"
22,EEF1DP5,0.12010663480375723,"[0, 1, 0]"
22,RPE,0.11996259620060407,"[0, 1, 0]"
22,CDHR2,0.11951526360042242,"[0, 0, 1]"
22,PIP4K2B,0.11929014364407789,"[1, 0, 0]"
22,RCN1,0.11905887947819743,"[0, 0, 1]"
22,LPPR3,0.11841423340257087,"[0, 1, 0]"
22,LAMB4,0.11704108137493996,"[0, 1, 0]"
22,PARK7,0.11458642343010991,"[0, -1, 0]"
22,PHF20L1,0.11448401357474876,"[0, 0, 1]"
22,RP11-278J20.2,0.11388246277804105,"[1, -1, 0]"
22,GSC2,0.11291162889816729,"[0, 0, 1]"
22,MAGEA9,0.11277873776056029,"[0, 1, -1]"
22,TMEM255A,0.11112953259099871,"[0, -1, 0]"
22,FGL1,0.11100381553776621,"[0, 0, 1]"
22,KLKB1,0.10958423489870163,"[0, 0, -1]"
22,MYBPH,0.1095375065831592,"[1, -1, 0]"
22,BZRAP1,0.10924916252400245,"[0, 0, -1]"
22,EPS15L1,0.10874027777510038,"[-1, 1, 0]"
22,LIMD1,0.10871723843369777,"[-1, 0, 0]"
22,ZNF74,0.1083195142337526,"[0, 1, 0]"
22,CCL20,0.10726161415551523,"[0, 0, 1]"
22,EEF1D,0.10708657494470604,"[0, 1, 0]"
22,ANAPC5,0.10661187495528199,"[0, 1, -1]"
22,CFL1,0.10549185025451047,"[-1, 0, 0]"
22,ONECUT1,0.10506258513939437,"[1, 0, 0]"
22,EDN2,0.10481245148691856,"[0, 0, 1]"
22,TOPORS-AS1,0.10413272507591581,"[0, -1, 0]"
22,NPR2,0.10146680006919737,"[-1, 1, 0]"
22,EIF4G1,0.10117487957481214,"[0, 0, 1]"
22,FETUB,0.10039442079930382,"[0, -1, 1]"
22,CDKL5,0.09981686872591627,"[0, 1, 0]"
22,CUL5,0.09949365468664707,"[1, 0, 0]"
22,IRAK3,0.09919176142661938,"[0, 1, 0]"
22,GOT2P1,0.09894525283414693,"[-1, 0, 0]"
22,BC069782,0.09888236251575945,"[1, -1, 0]"
22,F2R,0.09649031646353788,"[-1, 0, 0]"
22,ZNF174,0.09568478678118025,"[1, 0, 0]"
22,SCML1,0.0921729225382825,"[0, 0, -1]"
22,ENPP1,0.09204324046034945,"[-1, 0, 0]"
22,HPCA,0.09176973696081926,"[0, 1, 0]"
22,TMCC1,0.09148872264732867,"[0, 0, 1]"
22,DPYS,0.09031761637700253,"[1, 0, 0]"
22,PSD,0.09018621629742787,"[-1, 0, 0]"
22,SLC25A40,0.08968888490577148,"[-1, 1, 0]"
22,CNPPD1,0.08965619528933702,"[1, 0, 0]"
22,PRDM14,0.08949363708470914,"[0, -1, 0]"
22,C1QTNF9B-AS1,0.08805296567818416,"[0, 1, 0]"
22,CD68,0.08785847375138156,"[1, -1, 0]"
22,RP11-209A2.1,0.08599587079863029,"[0, 1, 0]"
22,CHRNE,0.08375357687598918,"[1, 0, 0]"
22,CDH2,0.08151797208236586,"[0, 0, 1]"
22,IGF2-AS,0.08119384670878091,"[-1, 0, 0]"
22,EMID1,0.08011938288062766,"[0, 1, 0]"
22,MSH6,0.07942516807152487,"[1, 0, 0]"
22,ZNF41,0.07880979443319534,"[0, 0, -1]"
22,OR11A1,0.07820821690656898,"[1, 0, 0]"
22,FEM1B,0.07781188210484084,"[0, 0, -1]"
22,SART1,0.07704494077215238,"[-1, 0, 0]"
22,CNGB1,0.07508859990189844,"[0, -1, 0]"
22,GUCY1B2,0.07467673824854493,"[-1, 1, 0]"
22,SCN4A,0.07439468242660677,"[1, 0, 0]"
22,PHTF2,0.0742870762840703,"[0, 1, 0]"
22,CD59,0.07428111252610693,"[0, -1, 0]"
22,EPB41L4A,0.07412388576762012,"[-1, 1, 0]"
22,CTF1,0.07392812013838354,"[0, 1, 0]"
22,MYO9A,0.07354613923190335,"[1, 0, 0]"
22,PON3,0.07335419976571249,"[1, 0, 0]"
22,HMGB1P17,0.07311828773337496,"[0, -1, 0]"
22,TNK1,0.07219806630281372,"[0, -1, 0]"
22,CDH13,0.07120582101447412,"[0, -1, 0]"
22,RPL21,0.07031980710610097,"[-1, 1, 0]"
22,CP,0.07013182188343867,"[1, 0, 0]"
22,CA6,0.07009164860305064,"[1, -1, 0]"
22,KRT12,0.06835874157681905,"[0, 1, -1]"
22,DLGAP2,0.06774134513300702,"[1, 0, 0]"
22,CHRNA4,0.06660645722665323,"[1, 0, 0]"
22,BCKDHA,0.06496063679047255,"[0, 0, -1]"
22,RXRG,0.06477110695142405,"[0, 1, 0]"
22,ANAPC13,0.06472679972381765,"[1, 0, 0]"
22,RS1,0.06372321444749186,"[0, 1, 0]"
22,EHMT1,0.06364633763501577,"[-1, 0, 0]"
22,MNX1,0.06360379545631722,"[-1, 0, 0]"
22,GPR25,0.0633228788211895,"[0, 0, 1]"
22,SOCS1,0.06238484086609701,"[-1, 0, 0]"
22,SEC23IP,0.06187559274337116,"[0, 0, -1]"
22,GPR63,0.06166555389912582,"[0, -1, 0]"
22,ST3GAL6,0.060878990772828816,"[0, 0, -1]"
22,ESRRB,0.060518148345029485,"[0, 0, 1]"
22,SLC24A1,0.06049674035606042,"[0, 0, -1]"
22,ZNF45,0.05999127467424376,"[0, 1, 0]"
22,GALR2,0.059260175595785156,"[0, -1, 0]"
22,WDR1,0.05885598147917818,"[0, 0, -1]"
22,XRCC4,0.05612451239615446,"[0, 0, -1]"
22,GP2,0.05612208787460506,"[1, 0, 0]"
22,CR1,0.0558720583374686,"[0, -1, 0]"
22,ADAMTS2,0.055460345143594894,"[0, 1, 0]"
22,MOCOS,0.05386113211313454,"[1, -1, 0]"
22,CENPBD1P1,0.05372055804506974,"[-1, 0, 0]"
22,CSF3R,0.052736841900018636,"[0, 0, -1]"
22,NARS,0.05253754730406862,"[0, 0, 1]"
22,TTC27,0.051153014014033736,"[0, 1, 0]"
22,RC3H2,0.050926079576573684,"[1, 0, 0]"
22,LOC101929232,0.0503800460749578,"[0, -1, 0]"
22,RPL30,0.049987362922882216,"[-1, 0, 0]"
22,RNF219,0.04998327512270614,"[0, 1, 0]"
22,PCBP3,0.04967943789248426,"[1, 0, 0]"
22,DNAJC4,0.04935738161224249,"[1, 0, 0]"
22,ZNF236,0.04885863408023543,"[1, 0, 0]"
22,CRLF1,0.047930097324436524,"[-1, 0, 0]"
22,DSPP,0.04718796766743483,"[-1, 0, 0]"
22,FOXE1,0.04606548879979679,"[1, -1, 0]"
22,AMELY,0.045895449369018994,"[0, 0, 1]"
22,TYW1,0.045623623893768596,"[0, 0, -1]"
22,CD151,0.04535508677008965,"[0, -1, 0]"
22,SPP2,0.04510331070217736,"[-1, 0, 0]"
22,TREM1,0.04507674479233024,"[0, -1, 0]"
22,PRAMEF10,0.044909572564015864,"[0, -1, 0]"
22,CRTC3,0.04402084935658302,"[0, 0, -1]"
22,RBM26,0.04390551004888546,"[0, 0, 1]"
22,ZSCAN12,0.042861456935967324,"[0, 0, -1]"
22,ITGB4,0.04257323387663575,"[0, 0, 1]"
22,ABO,0.04221671783258482,"[0, 0, -1]"
22,CDT1,0.041917591153250555,"[-1, 0, 0]"
22,CROCC,0.041782064571968994,"[-1, 0, 0]"
22,TSGA10,0.041250559457893084,"[0, -1, 0]"
22,HMGN2P9,0.04124336604317467,"[-1, 0, 0]"
22,SIX1,0.04072377247333871,"[0, 1, 0]"
22,C18orf25,0.04045178290853901,"[0, -1, 0]"
22,RGS1,0.04003529483171273,"[0, -1, 0]"
22,AMELX,0.03995506208534873,"[-1, 0, 0]"
22,PCDH8,0.03880028517268607,"[-1, 0, 0]"
22,RRP12,0.038741584109652706,"[0, -1, 0]"
22,GART,0.03468321009048344,"[0, 1, 0]"
22,RPS27,0.034377144506659664,"[0, 1, 0]"
22,LOC100287590,0.03380635412056425,"[0, 0, -1]"
22,MED22,0.03294794631029268,"[0, 0, -1]"
22,DNPH1,0.0322132951168294,"[1, 0, 0]"
22,BRSK2,0.031779982494076264,"[1, 0, 0]"
22,TMPRSS4,0.03143183549843103,"[0, 0, -1]"
22,SCARA3,0.030001543810099635,"[1, 0, 0]"
22,BGN,0.02936489948654686,"[0, 1, 0]"
22,TSSC1,0.028714512611269182,"[0, -1, 0]"
22,FOXN3-AS2,0.027808271270867987,"[1, 0, 0]"
22,RC3H1,0.027731648883861034,"[0, -1, 0]"
22,RAI1,0.027115281080582254,"[1, 0, 0]"
22,GH1,0.02633946415769398,"[0, 0, -1]"
22,PDE7B,0.02633894404102971,"[0, -1, 0]"
22,MT4,0.02630552157304625,"[0, 0, 1]"
22,PINLYP,0.026027930821601805,"[0, 1, 0]"
22,AC009237.8,0.025730462130973606,"[0, -1, 0]"
22,MLF1,0.024252396124859507,"[0, 0, 1]"
22,TRPC3,0.02363971534011302,"[0, 0, 1]"
22,DOK3,0.023622711337179858,"[1, 0, 0]"
22,MYH1,0.023118216646239562,"[1, 0, 0]"
22,CCR8,0.022359353444229565,"[-1, 0, 0]"
22,C22orf46,0.022056854181539652,"[1, 0, 0]"
22,MRPL20,0.021642705643344796,"[0, -1, 0]"
22,PYY,0.020983047258030005,"[0, -1, 0]"
22,LOC100130741,0.02044970245754151,"[0, -1, 0]"
22,H2AFY2,0.01883990508791344,"[0, 1, 0]"
22,GALR3,0.018510073273292554,"[-1, 0, 0]"
22,AKAP9,0.018485156955145122,"[1, 0, 0]"
22,SLC30A10,0.015870307396696825,"[0, -1, 0]"
22,ANXA13,0.014894961638272286,"[0, 1, 0]"
22,XIST,0.014886003889012208,"[0, 0, -1]"
22,RARG,0.014824782904266417,"[-1, 0, 0]"
22,PRKCI,0.014733167772235283,"[0, 1, 0]"
22,CDK5R2,0.012740552532861231,"[0, 0, 1]"
22,PLA1A,0.011208978904098202,"[0, 1, 0]"
22,GJB1,0.010762884715532819,"[1, 0, 0]"
22,CLEC2D,0.010292658343380015,"[0, 1, 0]"
22,ADCYAP1R1,0.010216271331734078,"[1, 0, 0]"
22,RPL19,0.009624339614695833,"[0, 1, 0]"
22,TAF10,0.009359883178805836,"[0, -1, 0]"
22,STOM,0.009353006192002057,"[-1, 0, 0]"
22,PAPOLB,0.008851840248623682,"[0, -1, 0]"
22,CINP,0.00805730408408003,"[0, -1, 0]"
22,ACSF2,0.007064413417999418,"[0, 0, 1]"
22,TFDP2,0.005903306544272533,"[0, 0, 1]"
22,MYOG,0.004772522198682368,"[0, 0, 1]"
22,ACTB,0.00455204836043682,"[0, 1, 0]"
22,ZNF146,0.004305051374649215,"[0, -1, 0]"
22,USP21,0.003548448862512733,"[-1, 0, 0]"
22,CEACAM7,0.003084676372274165,"[-1, 0, 0]"
22,SNX3,0.0029357235503260607,"[0, -1, 0]"
22,PKD2L1,0.002557223119676834,"[0, 0, 1]"
22,PMP2,0.0013706723612137053,"[0, 0, -1]"
22,HOXB9,0.0009463330698902589,"[-1, 0, 0]"
22,PROX1,0.0007812881514627813,"[1, 0, 0]"
23,SPAG7,0.9733437086769788,"[1, 0, -1]"
23,KARS,0.9575820559980422,"[0, -1, 1]"
23,GAPDH,0.8247532609373066,"[-1, 1, 0]"
23,JTB,0.6558300393564708,"[0, 1, -1]"
23,MIR6805,0.6425773142251882,"[-1, 1, 0]"
23,RNPS1,0.6066856713659649,"[0, 0, 1]"
23,FAU,0.5879579856025275,"[0, 0, 1]"
23,SRP14,0.5045285272020732,"[1, 0, 0]"
23,RPL34,0.42365218939415206,"[0, 0, -1]"
23,LYPLA2,0.4179421955568472,"[1, -1, 0]"
23,GATC,0.39437948341007584,"[0, -1, 1]"
23,ILF2,0.3838769655828735,"[-1, 0, 0]"
23,RPS3A,0.35805702876868917,"[1, 0, -1]"
23,STAT1,0.35605067845736726,"[-1, 0, 1]"
23,ITIH4,0.35137642382819967,"[1, -1, 0]"
23,CBX3,0.33870294867426703,"[-1, 0, 0]"
23,TREM1,0.3373738919173686,"[0, -1, 1]"
23,RPS7,0.331307948809835,"[0, 0, 1]"
23,SEPT2,0.3068866637747156,"[1, 0, 0]"
23,DHX58,0.27329099032444765,"[0, 0, -1]"
23,CTDNEP1,0.26713873276356515,"[1, -1, 0]"
23,SLC22A8,0.25648112401282813,"[0, -1, 0]"
23,CASC5,0.24392956076554656,"[1, -1, 0]"
23,KCNJ2,0.2377907387074561,"[1, -1, 0]"
23,MED20,0.2241408456651535,"[1, 0, 0]"
23,GCFC2,0.21879678541499625,"[0, -1, 0]"
23,ABCF1,0.2134875738194279,"[0, -1, 1]"
23,RP11-278J20.2,0.21140419137725774,"[1, 0, 0]"
23,NCAPH,0.20637988469828206,"[0, 0, 1]"
23,C7orf26,0.20478975414794884,"[0, 1, 0]"
23,LOC102725198,0.2014567703949022,"[0, 1, 0]"
23,HEBP2,0.20023458140011743,"[0, 0, 1]"
23,FANCA,0.19653617129389228,"[0, 0, 1]"
23,EEF1DP5,0.19624438636819974,"[-1, 1, 0]"
23,GPR63,0.192748729751513,"[1, -1, 0]"
23,GUCY2C,0.19258543499801797,"[-1, 1, 0]"
23,CD177,0.173685188477089,"[1, -1, 0]"
23,GALR2,0.17275564589701486,"[0, 0, 1]"
23,MTL5,0.16845087792077684,"[0, 1, 0]"
23,FGF5,0.1639908524609332,"[-1, 1, 0]"
23,CXCL8,0.16278856741693884,"[0, 0, 1]"
23,HIST1H3B,0.16047129797310927,"[0, -1, 1]"
23,RLF,0.15929776750302838,"[0, -1, 0]"
23,ABCF3,0.1568550991219678,"[0, -1, 0]"
23,CINP,0.1556208223589714,"[0, -1, 0]"
23,HMGB1P17,0.15394103000990356,"[0, -1, 1]"
23,NLRX1,0.1534829885326014,"[1, 0, 0]"
23,PPL,0.15281872877601718,"[1, -1, 0]"
23,CRTC3,0.15030127486399386,"[0, 0, -1]"
23,ZNF480,0.14890342572101226,"[0, 1, 0]"
23,TFAP2C,0.14748371495265997,"[0, -1, 0]"
23,KRT86,0.1467829190439107,"[0, 0, 1]"
23,KRAS,0.14348265762955964,"[0, -1, 0]"
23,WNT2B,0.14178914688857258,"[0, 0, 1]"
23,OSER1,0.1410449208862224,"[-1, 1, 0]"
23,IFNA1,0.13984081085980166,"[-1, 0, 0]"
23,DHCR7,0.1376631435598914,"[0, 0, 1]"
23,RPS5,0.13740723056378884,"[0, 1, 0]"
23,ST3GAL6,0.1366877549430821,"[0, 0, -1]"
23,FNDC8,0.13444074702938796,"[-1, 0, 0]"
23,HINT1,0.13364425881975245,"[-1, 1, 0]"
23,USP21,0.13114382796192528,"[0, 1, 0]"
23,SLCO1B1,0.13101573797622576,"[1, 0, 0]"
23,CCDC40,0.1292042374619366,"[0, 0, -1]"
23,RAB11FIP5,0.12759711924575848,"[1, 0, 0]"
23,CDH2,0.12742143400145303,"[0, 0, 1]"
23,NBEAL1,0.1241925422491213,"[0, 0, -1]"
23,IKZF5,0.12319244702940665,"[0, 0, -1]"
23,PDZRN3,0.1212373498153903,"[1, 0, 0]"
23,CSNK1A1,0.12100649231531274,"[0, -1, 0]"
23,UNKL,0.12076238287480241,"[0, 0, -1]"
23,PCDHGB6,0.11991999447780337,"[0, 1, 0]"
23,ESPN,0.1190836035599971,"[-1, 1, 0]"
